gen	phenotype	value
PRR	weight	11.486566091161517
PRR	weight	11.663659125490735
PRR	weight	10.256156067690029
PRR	weight	10.03743306698313
PRR	weight	10.210719245121716
PRR	weight	10.974497337971426
PRR	weight	11.14844248507651
PRR	weight	10.531424922529448
PRR	weight	10.88008516723225
PRR	weight	10.698645449067362
PRR	weight	11.513119412560899
PRR	weight	9.291175169732693
PRR	weight	9.550447136013075
PRR	weight	11.553195557592359
PRR	weight	11.005569613088563
PRR	weight	9.75881305875991
PRR	weight	11.204211820474347
PRR	weight	10.244321255274551
PRR	weight	10.018412594289147
PRR	weight	9.729264811251397
PRS	ovaries	8.915781087199905
PRS	ovaries	7.645435795378336
PRS	ovaries	5.101668156409065
PRS	ovaries	8.951567538516654
PRS	ovaries	8.248467997907433
PRS	ovaries	7.711893276358517
PRS	ovaries	8.233347569589236
PRS	ovaries	8.715685766379112
PRS	ovaries	8.205115167210344
PRS	ovaries	6.710384298517331
PRS	ovaries	8.446203767115495
PRS	ovaries	8.084089454339278
PRS	ovaries	6.7557519174012715
PRS	ovaries	7.433345032223532
PRS	ovaries	7.786250849701672
PRS	ovaries	8.661409244349295
PRS	ovaries	6.880264526052626
PRS	ovaries	8.354916052872037
PRS	ovaries	7.274838158137631
PRS	ovaries	7.299370211879426
PRS	ovaries	8.738055709536242
PRS	ovaries	8.054763352404093
PRS	ovaries	7.990689431379126
PRS	ovaries	6.557947410742351
PRS	ovaries	8.88612379307733
PRS	ovaries	10.971485958598434
PRS	ovaries	8.129068713656855
PRS	ovaries	7.870445096568587
PRS	ovaries	7.328733256708502
PRS	ovaries	7.760539960634359
PRS	ovaries	7.028417005512584
PRS	ovaries	8.322835511596653
PRS	ovaries	8.282862536140962
PRS	ovaries	8.217743893354973
PRS	ovaries	8.9242857061796
PRS	ovaries	8.632524759075526
PRS	ovaries	8.656217878022312
PRS	ovaries	8.972178758562244
PRS	ovaries	7.458952825790627
PRS	ovaries	7.28666308365791
PRS	size	4.274182229598129
PRS	size	6.177778629386411
PRS	size	5.214750553625256
PRS	size	5.1204161086432345
PRS	size	3.634133939009438
PRS	size	4.419107408086742
PRS	size	5.0198131376953015
PRS	size	6.020939889142107
PRS	size	5.339946726782714
PRS	size	5.722851584435809
PRS	size	5.574861188641923
PRS	size	6.31176053426497
PRS	size	4.173007601299138
PRS	size	5.0791456511273845
PRS	size	5.613376291158339
PRS	size	4.649539282973397
PRS	size	4.6513892220805095
PRS	size	3.8420256755921125
PRS	size	6.439662951930453
PRS	size	5.456164998796386
PRS	size	4.258335872306724
PRS	size	4.92139351723964
PRS	size	5.441712249989997
PRS	size	5.545056970740472
PRS	size	3.581173166455307
PRS	size	4.061725954544671
PRS	size	3.0942248931490495
PRS	size	4.22488634656956
PRS	size	5.661173388972742
PRS	size	5.350059858918419
PRS	size	3.256097001447891
PRS	size	4.804064077598227
PRS	size	1.9266592750548837
PRS	size	4.780899855645603
PRS	size	4.499426012984994
PRS	size	5.396287098481484
PRS	size	7.263018187497762
PRS	size	5.913529652293988
PRS	size	6.113559368277013
PRS	size	4.021499578147992
PRS	weight	4.168339603176368
PRS	weight	4.531712759555968
PRS	weight	4.876383732189023
PRS	weight	2.0120507604169733
PRS	weight	5.234604233171641
PRS	weight	3.484842408678635
PRS	weight	1.4174481718490837
PRS	weight	3.4736580290020216
PRS	weight	6.738094427139863
PRS	weight	1.7955124992959424
PRS	weight	3.495346971796534
PRS	weight	0.36142818372904495
PRS	weight	5.01429068359009
PRS	weight	2.2090418224361335
PRS	weight	0.8300061928469549
PRS	weight	4.967480438413069
PRS	weight	7.423868598243402
PRS	weight	1.114169260714871
PRS	weight	1.9195378877539406
PRS	weight	-1.579915113139296
PRS	weight	5.632174341721109
PRS	weight	-1.23040349514324
PRS	weight	1.7895779140092256
PRS	weight	3.889170604610967
PRS	weight	3.855762445789632
PRS	weight	3.4239989197643546
PRS	weight	4.5686478549842695
PRS	weight	3.8651705137000394
PRS	weight	5.475513242352892
PRS	weight	0.3529882481912616
PRS	weight	1.7822849482418208
PRS	weight	5.526616302260587
PRS	weight	4.473681808854177
PRS	weight	5.551235047250519
PRS	weight	2.7437123574410442
PRS	weight	1.4574317611358296
PRS	weight	5.914828957973551
PRS	weight	6.153464742313803
PRS	weight	6.1104226128428065
PRS	weight	0.6285323034804362
PS	ovaries	9.30764829455283
PS	ovaries	11.775186081667135
PS	ovaries	6.259688565024067
PS	ovaries	10.876992551257487
PS	ovaries	6.4621648900855675
PS	ovaries	9.042830251525016
PS	ovaries	11.303734849245076
PS	ovaries	12.369574878224771
PS	ovaries	8.533369512786685
PS	ovaries	8.783211865730205
PS	ovaries	8.557167229048522
PS	ovaries	10.693241413487304
PS	ovaries	12.185200836883224
PS	ovaries	9.239252786846905
PS	ovaries	5.31081335015533
PS	ovaries	10.448842537718308
PS	ovaries	8.724989775694482
PS	ovaries	9.36171731567929
PS	ovaries	9.33603839153854
PS	ovaries	8.909771445604793
PS	ovaries	12.866793086697847
PS	ovaries	5.7812414098667215
PS	ovaries	11.499615712423434
PS	ovaries	11.996264819964093
PS	ovaries	7.677231153323204
PS	ovaries	11.15771947074698
PS	ovaries	12.036474158967438
PS	ovaries	12.496417054456138
PS	ovaries	8.741251877055586
PS	ovaries	9.974512994673525
PS	ovaries	9.201487898118256
PS	ovaries	8.943852409629537
PS	ovaries	12.792412766322581
PS	ovaries	11.228931510097793
PS	ovaries	9.338828628675715
PS	ovaries	8.633964569695912
PS	ovaries	9.775888138088222
PS	ovaries	8.392611083542207
PS	ovaries	9.298565385371901
PS	ovaries	9.13539599252167
PS	size	5.3855225350327665
PS	size	4.437255971688588
PS	size	6.545516805294493
PS	size	4.520555250871762
PS	size	5.829647881246938
PS	size	5.318394265325523
PS	size	5.161053407524423
PS	size	4.020568118074285
PS	size	5.179539536351198
PS	size	6.863943238471631
PS	size	4.4383753632194525
PS	size	5.3714759071343865
PS	size	4.214389331929283
PS	size	7.0212634958107
PS	size	4.364795538895945
PS	size	4.968918659558505
PS	size	4.5170318519038455
PS	size	5.555520534792298
PS	size	4.123616280163769
PS	size	4.032437376585365
PS	size	4.241316040800186
PS	size	3.8017644926789442
PS	size	4.465986813039538
PS	size	5.4197295728316295
PS	size	4.145148537347087
PS	size	5.489274475578052
PS	size	5.318494745530809
PS	size	5.213378732191044
PS	size	6.20946015066513
PS	size	5.082093680216002
PS	size	4.985932681829577
PS	size	5.534446504436166
PS	size	4.96202782202906
PS	size	4.890824410265831
PS	size	6.669816861244251
PS	size	5.468534780500496
PS	size	5.736035667312487
PS	size	3.9740067530187106
PS	size	5.771370071044274
PS	size	4.617987455083646
PS	weight	11.925422604160604
PS	weight	12.496667881254478
PS	weight	14.061230031826252
PS	weight	11.303804884783835
PS	weight	15.193529290671963
PS	weight	11.91343761472571
PS	weight	9.986340488315962
PS	weight	13.153897734908194
PS	weight	9.654812276872235
PS	weight	12.792735639504377
PS	weight	13.731226149447792
PS	weight	15.051134884564163
PS	weight	13.458936474634822
PS	weight	14.495578791261849
PS	weight	11.459463095666484
PS	weight	15.507722957496716
PS	weight	14.362382990427065
PS	weight	10.827243887811179
PS	weight	12.895257215870593
PS	weight	13.184055202458136
PS	weight	15.809599727431593
PS	weight	12.478499233224538
PS	weight	11.421978871249229
PS	weight	13.636319199028561
PS	weight	10.981922081560128
PS	weight	15.0081410926257
PS	weight	12.876458649425045
PS	weight	13.073101950378874
PS	weight	11.420406262579503
PS	weight	14.132574514430296
PS	weight	13.200692424827311
PS	weight	13.223530671130897
PS	weight	13.992727161084431
PS	weight	10.719973298017143
PS	weight	12.520741472913684
PS	weight	15.423554729426048
PS	weight	16.923501143205613
PS	weight	17.179316765275075
PS	weight	11.614720777063116
PS	weight	16.16984268459789
PSP	ovaries	11.944086838843269
PSP	ovaries	9.07360487766882
PSP	ovaries	9.51383932455707
PSP	ovaries	11.61107500935239
PSP	ovaries	8.034311725055694
PSP	ovaries	9.315807394117597
PSP	ovaries	13.507922591725935
PSP	ovaries	9.163776871327531
PSP	ovaries	9.475821928655147
PSP	ovaries	10.441180336566006
PSP	ovaries	3.5885258085572724
PSP	ovaries	11.25491342768398
PSP	ovaries	9.380755349848892
PSP	ovaries	10.364705785099577
PSP	ovaries	8.757664978806096
PSP	ovaries	8.967605993090178
PSP	ovaries	13.147444845632808
PSP	ovaries	12.308327592860214
PSP	ovaries	9.576402035428323
PSP	ovaries	10.225642874664723
PSP	ovaries	11.588240730003104
PSP	ovaries	8.437722083069618
PSP	ovaries	9.797525146156328
PSP	ovaries	6.586818680348044
PSP	ovaries	8.00680397880787
PSP	ovaries	10.032945430349798
PSP	ovaries	6.687106875229524
PSP	ovaries	9.9771452276285
PSP	ovaries	10.957239227489898
PSP	ovaries	11.501270239512902
PSP	ovaries	10.92886563731335
PSP	ovaries	13.470678757844091
PSP	ovaries	7.94937942772561
PSP	ovaries	8.5312326830446
PSP	ovaries	8.948182817385527
PSP	ovaries	10.672874138297782
PSP	ovaries	11.880288598318579
PSP	ovaries	10.072590091635796
PSP	ovaries	7.70338682659583
PSP	ovaries	11.24293128140157
PSP	size	9.66997513183978
PSP	size	6.959190234821738
PSP	size	11.42783184698892
PSP	size	5.705697474433638
PSP	size	10.445868825100794
PSP	size	5.813602785420656
PSP	size	4.061794125157318
PSP	size	9.023796761344673
PSP	size	3.1966021841126073
PSP	size	9.796461262674676
PSP	size	8.66499876793553
PSP	size	7.68562595679993
PSP	size	7.210923636556919
PSP	size	5.9550332784560105
PSP	size	7.406611470151711
PSP	size	6.07185015362298
PSP	size	8.849958067241273
PSP	size	7.784203834726035
PSP	size	9.718546102471525
PSP	size	9.353804926418897
PSP	size	7.575772473152698
PSP	size	6.809256482650053
PSP	size	6.6688268668473905
PSP	size	7.226169317758034
PSP	size	7.274101399262335
PSP	size	9.804005542129559
PSP	size	7.217884648188992
PSP	size	10.844387544531825
PSP	size	8.174528971854107
PSP	size	6.920879041100397
PSP	size	6.683045766780053
PSP	size	11.05384920262039
PSP	size	12.179197568024232
PSP	size	7.770717748409243
PSP	size	6.820806969255413
PSP	size	9.444546399728429
PSP	size	8.669406606381523
PSP	size	9.079397513912388
PSP	size	5.267793307553527
PSP	size	5.233241745851811
PSP	weight	9.7721762759459
PSP	weight	8.10505894399385
PSP	weight	12.012963156642277
PSP	weight	7.861363416071633
PSP	weight	8.676104281346502
PSP	weight	7.4830309744413235
PSP	weight	14.200561593335458
PSP	weight	9.12820665096037
PSP	weight	14.63334393681792
PSP	weight	7.161121351468482
PSP	weight	10.814060565815128
PSP	weight	9.170613036747097
PSP	weight	11.918014064755535
PSP	weight	12.82491987065571
PSP	weight	9.635934434981532
PSP	weight	7.227464076626125
PSP	weight	10.777843210929042
PSP	weight	9.85452371624239
PSP	weight	7.2274383034069185
PSP	weight	9.422147240493024
PSP	weight	8.737997868772617
PSP	weight	11.132694465482878
PSP	weight	12.767279552503481
PSP	weight	9.428002652417398
PSP	weight	9.461631410377233
PSP	weight	9.095433613111366
PSP	weight	7.933145743793844
PSP	weight	6.122217090882531
PSP	weight	7.258837742987245
PSP	weight	8.280517900220568
PSP	weight	13.047596530187784
PSP	weight	12.234019673906953
PSP	weight	9.046756682009304
PSP	weight	11.673674993417869
PSP	weight	12.291463019874815
PSP	weight	7.597918491185246
PSP	weight	9.311754674799136
PSP	weight	7.612397195709317
PSP	weight	9.363172197786813
PSP	weight	6.940687504650149
PSR	ovaries	2.215171875632541
PSR	ovaries	2.209129662619023
PSR	ovaries	1.9409731696881454
PSR	ovaries	5.942662218121906
PSR	ovaries	6.396849783365175
PSR	ovaries	3.948415900394426
PSR	ovaries	3.336977266352638
PSR	ovaries	5.698256122104061
PSR	ovaries	2.8827241231693757
PSR	ovaries	2.6859046041097354
PSR	ovaries	3.6294913360668937
PSR	ovaries	7.226851133329222
PSR	ovaries	2.003664366916066
PSR	ovaries	3.7467191582053987
PSR	ovaries	6.64556636076512
PSR	ovaries	5.9056980988232235
PSR	ovaries	2.852484873906504
PSR	ovaries	1.977549294758001
PSR	ovaries	7.7927049795777386
PSR	ovaries	5.409219505702544
PSR	ovaries	3.851744319742197
PSR	ovaries	5.136524396376971
PSR	ovaries	4.697601577211164
PSR	ovaries	3.342208002612852
PSR	ovaries	3.3893764159126127
PSR	ovaries	2.5552506590874633
PSR	ovaries	2.270179645905543
PSR	ovaries	4.138619464333262
PSR	ovaries	6.879760873254822
PSR	ovaries	3.264373141823253
PSR	ovaries	4.148830658444808
PSR	ovaries	3.7845135231574267
PSR	ovaries	5.691897917302095
PSR	ovaries	3.5482305125680176
PSR	ovaries	3.7208981666254313
PSR	ovaries	4.862299899471205
PSR	ovaries	1.9438468996768967
PSR	ovaries	0.22961840484207618
PSR	ovaries	4.436836457114122
PSR	ovaries	3.792222644153062
PSR	size	11.84551230287265
PSR	size	11.78053383113965
PSR	size	11.11335553046844
PSR	size	14.051189339081628
PSR	size	13.22740346332036
PSR	size	14.744158848892251
PSR	size	11.535247365519194
PSR	size	12.797702023112935
PSR	size	12.346360319744022
PSR	size	14.549730277718822
PSR	size	13.075096002026223
PSR	size	13.138831481026571
PSR	size	14.530030450908113
PSR	size	12.039848665006328
PSR	size	12.339369433785267
PSR	size	13.675746317364316
PSR	size	14.209459393882872
PSR	size	14.427914109171576
PSR	size	12.952112889042425
PSR	size	12.50876676408171
PSR	size	11.996944021320115
PSR	size	13.70887888280126
PSR	size	13.011249957082809
PSR	size	15.30988986852177
PSR	size	12.291005646721432
PSR	size	11.958995667283828
PSR	size	13.493418910518644
PSR	size	11.000293016959859
PSR	size	13.539786609153479
PSR	size	14.288901271224452
PSR	size	12.146721625439548
PSR	size	12.172233817921832
PSR	size	12.94612102553293
PSR	size	13.53414953793497
PSR	size	12.266308612097687
PSR	size	12.166819194723766
PSR	size	10.978645609007026
PSR	size	14.772918032975966
PSR	size	14.178549288043467
PSR	size	12.171468131554155
PSR	weight	8.745763255101414
PSR	weight	8.13879193498919
PSR	weight	8.69411622206239
PSR	weight	7.7946765018013515
PSR	weight	9.266363281928808
PSR	weight	7.492785218557845
PSR	weight	8.345985555343107
PSR	weight	10.8774834173246
PSR	weight	7.553831649672826
PSR	weight	7.661614198471485
PSR	weight	7.726302756089381
PSR	weight	9.287753401163036
PSR	weight	8.373292013516428
PSR	weight	7.2848589885176
PSR	weight	7.666631909161346
PSR	weight	9.549376659398904
PSR	weight	8.071759217307283
PSR	weight	9.40718710960295
PSR	weight	7.901659088459224
PSR	weight	8.384007351958829
PSR	weight	5.498668239733372
PSR	weight	7.130933016735418
PSR	weight	8.646436080326808
PSR	weight	6.7750306197734
PSR	weight	7.783391741337722
PSR	weight	7.564587765644561
PSR	weight	8.097577957405964
PSR	weight	8.008398236917072
PSR	weight	9.413794098228408
PSR	weight	8.491410419922424
PSR	weight	7.982121007951083
PSR	weight	6.925600075895904
PSR	weight	8.727582672084239
PSR	weight	5.089452549030154
PSR	weight	7.684092310082445
PSR	weight	6.332247379464114
PSR	weight	8.342769152355416
PSR	weight	8.483519146191428
PSR	weight	7.125546369561139
PSR	weight	9.10937015816532
PSS	ovaries	8.973512087362764
PSS	ovaries	5.784306781028258
PSS	ovaries	7.919459015620192
PSS	ovaries	6.652866085294546
PSS	ovaries	7.387298076537962
PSS	ovaries	8.744976702540232
PSS	ovaries	7.568597031564097
PSS	ovaries	8.08192391858169
PSS	ovaries	10.736271556666095
PSS	ovaries	9.627535798290118
PSS	ovaries	9.285809110428895
PSS	ovaries	7.1371030153701795
PSS	ovaries	9.503931162040953
PSS	ovaries	8.715048767311302
PSS	ovaries	6.778955285246887
PSS	ovaries	6.882557722085304
PSS	ovaries	6.86842249227093
PSS	ovaries	8.686144569037753
PSS	ovaries	9.558093457958972
PSS	ovaries	11.08307801433713
PSS	ovaries	10.87260188880962
PSS	ovaries	5.719268101268838
PSS	ovaries	12.090545321788971
PSS	ovaries	6.438442885514266
PSS	ovaries	6.731788984819425
PSS	ovaries	7.844856308972254
PSS	ovaries	8.704220532306527
PSS	ovaries	6.616853027133676
PSS	ovaries	5.980685755227881
PSS	ovaries	10.802106058129942
PSS	ovaries	6.134844821072402
PSS	ovaries	11.336019347584633
PSS	ovaries	6.6993922574243845
PSS	ovaries	5.275486186601689
PSS	ovaries	8.141536226109743
PSS	ovaries	5.85641574793295
PSS	ovaries	10.189175043756215
PSS	ovaries	5.691733230309763
PSS	ovaries	5.655138309962147
PSS	ovaries	9.593618873945013
PSS	size	4.194820943429762
PSS	size	8.449090706965288
PSS	size	8.932876062360224
PSS	size	7.822374481432187
PSS	size	5.360259728239008
PSS	size	5.955218487129686
PSS	size	0.9330398481188933
PSS	size	5.266474326227144
PSS	size	-0.7100912076428187
PSS	size	4.808777826326282
PSS	size	4.942425222290785
PSS	size	5.250796375255557
PSS	size	5.70794729965249
PSS	size	2.00997235752748
PSS	size	-0.3749346501240769
PSS	size	5.2145611750215375
PSS	size	4.02326135970773
PSS	size	4.52897828832887
PSS	size	9.183828540853415
PSS	size	7.435968166655033
PSS	size	1.5922011368526028
PSS	size	4.30269608636284
PSS	size	7.2627363247688885
PSS	size	7.912309351917498
PSS	size	4.589425979891358
PSS	size	3.5377946436369756
PSS	size	5.263052196494105
PSS	size	5.679459337732665
PSS	size	3.490691340473263
PSS	size	4.575518357123605
PSS	size	-2.6419505046708585
PSS	size	6.209720179575964
PSS	size	3.5839942153992754
PSS	size	4.980899457245589
PSS	size	4.318670919286554
PSS	size	6.57964176666048
PSS	size	6.694024605413778
PSS	size	4.144036002815844
PSS	size	4.740819485653695
PSS	size	6.090807281829049
PSS	weight	11.601284460231376
PSS	weight	6.792477746648959
PSS	weight	11.72788757791599
PSS	weight	12.295505571797564
PSS	weight	9.911772222993532
PSS	weight	13.532956770642539
PSS	weight	10.214176683308693
PSS	weight	8.494243824983542
PSS	weight	6.473861864995069
PSS	weight	6.441365131663494
PSS	weight	10.050900377118275
PSS	weight	8.523257222409233
PSS	weight	5.0899438299146045
PSS	weight	7.407166897718816
PSS	weight	4.736677134536722
PSS	weight	10.150495911811852
PSS	weight	8.75810921777742
PSS	weight	8.131264089920315
PSS	weight	9.289096076306809
PSS	weight	5.511788424737758
PSS	weight	10.403929211676513
PSS	weight	5.028458398438766
PSS	weight	9.247044712990569
PSS	weight	6.346956690168407
PSS	weight	5.032136415635767
PSS	weight	10.93477751618543
PSS	weight	6.844687684837872
PSS	weight	9.05093418331789
PSS	weight	11.845324451339085
PSS	weight	10.536928613917055
PSS	weight	10.906484147492312
PSS	weight	8.119373248992629
PSS	weight	7.515445499066497
PSS	weight	11.603071527292203
PSS	weight	12.562727847703343
PSS	weight	9.126131387207824
PSS	weight	10.018398950800837
PSS	weight	11.733879874673086
PSS	weight	7.649911988560254
PSS	weight	9.584007161293437
R	ovaries	7.0136732819081224
R	ovaries	7.38476928304024
R	ovaries	7.3021324580175095
R	ovaries	7.046825150404613
R	ovaries	7.8728157039748226
R	ovaries	7.228403852315478
R	ovaries	7.035512867660567
R	ovaries	7.067381921631498
R	ovaries	6.361876948802853
R	ovaries	7.511422223675665
R	ovaries	6.327240064556966
R	ovaries	6.605562160320655
R	ovaries	5.094592928570276
R	ovaries	7.308105935125527
R	ovaries	7.032768610127872
R	ovaries	5.896909337257977
R	ovaries	6.398232682393751
R	ovaries	8.673989947122026
R	ovaries	6.516835989634782
R	ovaries	6.64723300678647
R	ovaries	6.5623652081587505
R	ovaries	8.586679392251662
R	ovaries	5.642592729750619
R	ovaries	8.406617224731221
R	ovaries	5.555589389567029
R	ovaries	7.443263266656844
R	ovaries	6.368669367340193
R	ovaries	7.54957675256154
R	ovaries	5.719761253984112
R	ovaries	5.665699056
R	ovaries	6.7750231021346154
R	ovaries	6.507986531703265
R	ovaries	7.764675366412002
R	ovaries	7.774957560525014
R	ovaries	6.370725780987781
R	ovaries	8.638733755380727
R	ovaries	6.778078820746851
R	ovaries	5.837904702756634
R	ovaries	5.34348619628529
R	ovaries	8.608489011945705
R	size	7.517080530575479
R	size	3.332883341511391
R	size	6.905737466483735
R	size	4.464199863759516
R	size	9.286425039981271
R	size	7.715315253439666
R	size	8.317744692443608
R	size	7.511684065240082
R	size	7.529785567064362
R	size	7.728507829073401
R	size	3.889707421751535
R	size	5.091255388841942
R	size	8.332004398317746
R	size	7.699084536222737
R	size	8.386438114130726
R	size	5.288394122507633
R	size	4.487167311460227
R	size	9.212756716084495
R	size	7.999490917822595
R	size	8.105030936458789
R	size	6.361220192973777
R	size	4.788507836001989
R	size	3.0794315425015855
R	size	6.740836957435509
R	size	4.840097817416589
R	size	5.4905309042337835
R	size	5.86491876453782
R	size	6.988539355650034
R	size	2.379090471556121
R	size	2.7285729134037306
R	size	6.286116758065226
R	size	9.496646500954856
R	size	7.630589519458891
R	size	6.173795893339869
R	size	5.195711989759748
R	size	4.859734896820706
R	size	4.033705054120743
R	size	7.8655382244413765
R	size	6.409895695788897
R	size	8.185584031364186
R	weight	11.457389183449553
R	weight	10.288856263383321
R	weight	7.607015442136132
R	weight	4.172228886311978
R	weight	7.39617715952924
R	weight	12.034219459618512
R	weight	8.160148630603274
R	weight	10.120949402509988
R	weight	10.170875789218918
R	weight	8.781726100886639
R	weight	10.744971554721133
R	weight	12.816879986943732
R	weight	7.577584720525698
R	weight	7.169645757879248
R	weight	9.247224075852076
R	weight	8.67065924881681
R	weight	13.158109970453204
R	weight	10.960185440582556
R	weight	9.293503062811139
R	weight	8.444591410931194
R	weight	7.36482947621616
R	weight	7.196076599629951
R	weight	8.964624989980004
R	weight	7.500243440833283
R	weight	12.016090213826308
R	weight	9.375626957277316
R	weight	8.225128800546962
R	weight	6.979899727351523
R	weight	13.19664538699804
R	weight	10.619762638853855
R	weight	8.768697009197322
R	weight	10.9945201152654
R	weight	5.899918300467928
R	weight	6.479481644110459
R	weight	10.801709709447422
R	weight	10.87125815526482
R	weight	9.083101705333894
R	weight	12.151971274147154
R	weight	11.73919702347143
R	weight	12.011189665382398
RP	ovaries	6.57130416320038
RP	ovaries	6.521725671636122
RP	ovaries	6.868261573345472
RP	ovaries	2.287362349608812
RP	ovaries	8.122957361695462
RP	ovaries	4.759220030127278
RP	ovaries	5.965704821898175
RP	ovaries	6.834071010823131
RP	ovaries	6.895914080917646
RP	ovaries	9.371686243904856
RP	ovaries	5.873722072904072
RP	ovaries	5.884630851031378
RP	ovaries	6.165790445929855
RP	ovaries	6.312208682556651
RP	ovaries	4.792996905956565
RP	ovaries	8.288412278907705
RP	ovaries	6.93008764987377
RP	ovaries	9.400652571193305
RP	ovaries	7.054405999832834
RP	ovaries	3.387971132223705
RP	ovaries	10.436222636720085
RP	ovaries	8.127771412043048
RP	ovaries	3.785877087902646
RP	ovaries	6.470576431089861
RP	ovaries	2.1624043332366183
RP	ovaries	6.530688511964179
RP	ovaries	4.283774774577839
RP	ovaries	9.581326880837864
RP	ovaries	6.815250661425378
RP	ovaries	4.009362004896791
RP	ovaries	5.158988062607921
RP	ovaries	2.601916329406939
RP	ovaries	7.852239975201801
RP	ovaries	5.741943858923057
RP	ovaries	6.8198383362875115
RP	ovaries	7.460752056150029
RP	ovaries	5.034353510041846
RP	ovaries	8.862544618868707
RP	ovaries	9.055182277648797
RP	ovaries	8.030434278333962
RP	size	11.427129729699162
RP	size	11.498169634993712
RP	size	12.50439327498628
RP	size	11.326602349980776
RP	size	8.717458476231265
RP	size	9.649671198983654
RP	size	9.371484343087582
RP	size	12.170353202804277
RP	size	9.627729101815044
RP	size	11.804817125112422
RP	size	9.669621768362616
RP	size	11.478874489855619
RP	size	11.24893777237376
RP	size	10.090105591633398
RP	size	10.420356136409492
RP	size	9.364510439239806
RP	size	12.001373220796692
RP	size	8.560893258406741
RP	size	12.47499273065243
RP	size	12.809266777213757
RP	size	11.822941452752476
RP	size	10.354456495188163
RP	size	12.180694788068893
RP	size	10.023165570742298
RP	size	10.601853851583856
RP	size	11.774655051817417
RP	size	11.456872204002215
RP	size	11.235637865494457
RP	size	10.838881093326826
RP	size	11.989133408019372
RP	size	11.74992493357347
RP	size	11.470249762464812
RP	size	10.96171784619037
RP	size	11.014548699838453
RP	size	10.968783148125379
RP	size	11.799871155129841
RP	size	9.779610370461931
RP	size	11.225011811331143
RP	size	9.412455190147849
RP	size	11.035767826434071
RP	weight	7.310257549410417
RP	weight	10.70493965611591
RP	weight	8.170159312231474
RP	weight	8.805244613629041
RP	weight	8.68004495998606
RP	weight	8.565860116080188
RP	weight	9.200715109551519
RP	weight	8.254299713816483
RP	weight	8.407150405521095
RP	weight	7.468315281773032
RP	weight	8.310856993493262
RP	weight	9.816824694257797
RP	weight	9.756708657399907
RP	weight	9.123679893491344
RP	weight	7.7928719506304995
RP	weight	7.320243129780278
RP	weight	10.246008423585169
RP	weight	9.172703187402744
RP	weight	8.392931602242875
RP	weight	8.438951504492362
RP	weight	8.924767489564074
RP	weight	8.61393924987731
RP	weight	6.514939382702764
RP	weight	5.6644592709755575
RP	weight	8.901587154230985
RP	weight	10.02962238067004
RP	weight	7.378911769627976
RP	weight	10.481025220779022
RP	weight	7.23679456009483
RP	weight	7.078692119457273
RP	weight	7.751599566573159
RP	weight	11.257000398314654
RP	weight	8.32729957649736
RP	weight	9.793039513360931
RP	weight	8.093096446996418
RP	weight	9.634441533555176
RP	weight	9.027121750975136
RP	weight	8.1410692631005
RP	weight	11.610613881708492
RP	weight	8.33595589981022
RPP	ovaries	6.48297074510703
RPP	ovaries	9.399297319014634
RPP	ovaries	7.438042645077463
RPP	ovaries	8.077336261172384
RPP	ovaries	4.229414073659394
RPP	ovaries	5.455442210544215
RPP	ovaries	7.805630547840762
RPP	ovaries	10.683874986792134
RPP	ovaries	8.444074592297303
RPP	ovaries	9.568816010715517
RPP	ovaries	7.1115156669685415
RPP	ovaries	8.772237219065254
RPP	ovaries	5.28765367123628
RPP	ovaries	8.369531290522694
RPP	ovaries	4.588885909841974
RPP	ovaries	7.903233078881447
RPP	ovaries	7.147157178934464
RPP	ovaries	9.014798946524225
RPP	ovaries	6.753361943185634
RPP	ovaries	8.897751334999803
RPP	ovaries	7.797212765518358
RPP	ovaries	8.390226625484031
RPP	ovaries	8.454704053274204
RPP	ovaries	8.026255180558005
RPP	ovaries	6.546164043744618
RPP	ovaries	9.698147653128729
RPP	ovaries	10.543403020821213
RPP	ovaries	8.500815476502094
RPP	ovaries	8.406196435297348
RPP	ovaries	8.731244793899563
RPP	ovaries	9.338437377076453
RPP	ovaries	6.673781686623084
RPP	ovaries	6.455423351367643
RPP	ovaries	6.502013119130213
RPP	ovaries	6.114817889442007
RPP	ovaries	7.514548694246427
RPP	ovaries	9.280858020116206
RPP	ovaries	4.915338607243013
RPP	ovaries	9.809720371653503
RPP	ovaries	2.9336139236138843
RPP	size	3.1698555318772383
RPP	size	6.722190575184821
RPP	size	1.7708004286194017
RPP	size	1.5143449039359118
RPP	size	-1.3811777881794445
RPP	size	2.8390204525235494
RPP	size	1.2382613508940352
RPP	size	4.314854563705847
RPP	size	5.265769789966935
RPP	size	8.418609655881495
RPP	size	5.207019791067733
RPP	size	0.42596274480057916
RPP	size	6.459306155876273
RPP	size	1.5901303666215498
RPP	size	3.923182640008038
RPP	size	7.2005883644143855
RPP	size	3.814342476811977
RPP	size	7.526026083291006
RPP	size	6.204072357585233
RPP	size	3.9694148710013435
RPP	size	5.464047913290476
RPP	size	2.9255653750786115
RPP	size	3.6194799282837824
RPP	size	4.075957923808132
RPP	size	1.183234295657221
RPP	size	4.006267746747953
RPP	size	5.5478930331918415
RPP	size	-1.1819170400873977
RPP	size	7.2845002213484475
RPP	size	5.648142006805226
RPP	size	5.7435416331679585
RPP	size	2.0785006407457587
RPP	size	5.151819545657691
RPP	size	8.06545660283675
RPP	size	6.403298728886513
RPP	size	1.6863546488717045
