gen1	gen2	phenotype	pvalue
RPR	SSS	ovaries	0.3077877855693363
RPS	P	ovaries	0.6554664990190084
RPS	PP	ovaries	0.14752702954415153
RPS	PPP	ovaries	0.5229085061214566
RPS	PPR	ovaries	0.1639829209864706
RPS	PPS	ovaries	0.4366275580719944
RPS	PR	ovaries	0.1823952626537011
RPS	PRP	ovaries	0.10154267336975731
RPS	PRR	ovaries	0.6366511025119533
RPS	PRS	ovaries	0.5545386398553575
RPS	PS	ovaries	0.04523669139390052
RPS	PSP	ovaries	0.6391036357844732
RPS	PSR	ovaries	0.1066459019553071
RPS	PSS	ovaries	0.34059615691566103
RPS	R	ovaries	0.8544005646851052
RPS	RP	ovaries	0.6771086841076409
RPS	RPP	ovaries	0.20875874725125287
RPS	RPR	ovaries	0.7365903797903928
RPS	RPS	ovaries	0.21449921079790646
RPS	RR	ovaries	0.29594900519447154
RPS	RRP	ovaries	0.5514875127356529
RPS	RRR	ovaries	0.2886819944006537
RPS	RRS	ovaries	0.955081716119073
RPS	RS	ovaries	0.32246581742934755
RPS	RSP	ovaries	0.5683837805549012
RPS	RSR	ovaries	0.23684061553870883
RPS	RSS	ovaries	0.6679103638942051
RPS	S	ovaries	0.851767191101947
RPS	SP	ovaries	0.7334558575015346
RPS	SPP	ovaries	0.2021840600527527
RPS	SPR	ovaries	0.6786960908671088
RPS	SPS	ovaries	0.8493575987714279
RPS	SR	ovaries	0.47689090008645507
RPS	SRP	ovaries	0.3172563425097966
RPS	SRR	ovaries	0.1503922899843162
RPS	SRS	ovaries	0.3819649138406134
RPS	SS	ovaries	0.6161123075518544
RPS	SSP	ovaries	0.5745648684865594
RPS	SSR	ovaries	0.495428439930495
RPS	SSS	ovaries	0.5416683051937582
RR	P	ovaries	0.7441260596993358
RR	PP	ovaries	0.9262791738653877
RR	PPP	ovaries	0.3974130037353111
RR	PPR	ovaries	0.47204548277722147
RR	PPS	ovaries	0.4231639378150197
RR	PR	ovaries	0.6545535766996757
RR	PRP	ovaries	0.704058505578397
RR	PRR	ovaries	0.21239274295695565
RR	PRS	ovaries	0.8668177841011171
RR	PS	ovaries	0.620762104560006
RR	PSP	ovaries	0.23992434171344623
RR	PSR	ovaries	0.17245733016961096
RR	PSS	ovaries	0.7074068707545264
RR	R	ovaries	0.46192312751420195
RR	RP	ovaries	0.8430968290371077
RR	RPP	ovaries	0.8992221052420989
RR	RPR	ovaries	0.263615247765985
RR	RPS	ovaries	0.4015488022662993
RR	RR	ovaries	0.3127427030319262
RR	RRP	ovaries	0.1625401568327678
RR	RRR	ovaries	0.3644316767453074
RR	RRS	ovaries	0.8036052816578981
RR	RS	ovaries	0.040894200183630436
RR	RSP	ovaries	0.6452322119221983
RR	RSR	ovaries	0.36994440018592145
RR	RSS	ovaries	0.8881675719865052
RR	S	ovaries	0.21995515190227233
RR	SP	ovaries	0.858302479328496
RR	SPP	ovaries	0.7132842508162986
RR	SPR	ovaries	0.4947256982954904
RR	SPS	ovaries	0.6726402433139861
RR	SR	ovaries	0.10145191035590528
RR	SRP	ovaries	0.32588835723670107
RR	SRR	ovaries	0.9514665445643087
RR	SRS	ovaries	0.21130361036401335
RR	SS	ovaries	0.9185873303291023
RR	SSP	ovaries	0.7332449524502012
RR	SSR	ovaries	0.2696906304362522
RR	SSS	ovaries	0.5947091484760978
RRP	P	ovaries	0.6944383325689493
RRP	PP	ovaries	0.22163514673147278
RRP	PPP	ovaries	0.15792468171346152
RRP	PPR	ovaries	0.9353090714395292
RRP	PPS	ovaries	0.35084159904098466
RRP	PR	ovaries	0.6112100972591212
RRP	PRP	ovaries	0.7510589878054261
RRP	PRR	ovaries	0.8344841715667191
RRP	PRS	ovaries	0.18918772666097317
RRP	PS	ovaries	0.7282787492678849
RRP	PSP	ovaries	0.8199676835526399
RRP	PSR	ovaries	0.6504038472492754
RRP	PSS	ovaries	0.6993256126348036
RRP	R	ovaries	0.9427971576617098
RRP	RP	ovaries	0.9274641449855509
RRP	RPP	ovaries	0.163767086957623
RRP	RPR	ovaries	0.21969640858789274
RRP	RPS	ovaries	0.5829264129913039
RRP	RR	ovaries	0.5869740368180263
RRP	RRP	ovaries	0.8216124470499472
RRP	RRR	ovaries	0.41707024749165056
RRP	RRS	ovaries	0.2256295151606723
RRP	RS	ovaries	0.6221082851298457
RRP	RSP	ovaries	0.25596031131198826
RRP	RSR	ovaries	0.21685326362106516
RRP	RSS	ovaries	0.7370267862430985
RRP	S	ovaries	0.6530041770895659
RRP	SP	ovaries	0.9592876539836399
RRP	SPP	ovaries	0.2578550418623273
RRP	SPR	ovaries	0.15139763878146084
RRP	SPS	ovaries	0.5330037507425807
RRP	SR	ovaries	0.6379994755476691
RRP	SRP	ovaries	0.1656424640688362
RRP	SRR	ovaries	0.27709766628015065
RRP	SRS	ovaries	0.884972519238158
RRP	SS	ovaries	0.9369125486799167
RRP	SSP	ovaries	0.1754215737906163
RRP	SSR	ovaries	0.6004965621160238
RRP	SSS	ovaries	0.835338909728089
RRR	P	ovaries	0.930552328054108
RRR	PP	ovaries	0.4695152613056278
RRR	PPP	ovaries	0.017492950931780493
RRR	PPR	ovaries	0.6379329657126007
RRR	PPS	ovaries	0.4146619746232989
RRR	PR	ovaries	0.9609055547511844
RRR	PRP	ovaries	0.7756907744224982
RRR	PRR	ovaries	0.24634219072650065
RRR	PRS	ovaries	0.36697159343561303
RRR	PS	ovaries	0.7298759238274067
RRR	PSP	ovaries	0.17022763358869974
RRR	PSR	ovaries	0.11600542595383412
RRR	PSS	ovaries	0.6007164629368045
RRR	R	ovaries	0.15055787805348542
RRR	RP	ovaries	0.6274243030492698
RRR	RPP	ovaries	0.32417455003209195
RRR	RPR	ovaries	0.4208517007603356
RRR	RPS	ovaries	0.1447356607698118
RRR	RR	ovaries	0.30328950744287875
RRR	RRP	ovaries	0.9485097816539284
RRR	RRR	ovaries	0.28495881769126896
RRR	RRS	ovaries	0.4815474614307709
RRR	RS	ovaries	0.2921089519504052
RRR	RSP	ovaries	0.03552851656805378
RRR	RSR	ovaries	0.41089031849891133
RRR	RSS	ovaries	0.21518200146933597
RRR	S	ovaries	0.5744054586843041
RRR	SP	ovaries	0.46410969552073855
RRR	SPP	ovaries	0.11975483374966256
RRR	SPR	ovaries	0.897805600859079
RRR	SPS	ovaries	0.6758441738703244
RRR	SR	ovaries	0.06602855963549237
RRR	SRP	ovaries	0.5723656624398499
RRR	SRR	ovaries	0.5438412085537043
RRR	SRS	ovaries	0.127297092815432
RRR	SS	ovaries	0.17538513817499857
RRR	SSP	ovaries	0.2746949245808057
RRR	SSR	ovaries	0.48561106499731255
RRR	SSS	ovaries	0.47270418586765717
RRS	P	ovaries	0.42393086815830283
RRS	PP	ovaries	0.736095084731508
RRS	PPP	ovaries	0.3628600219034974
RRS	PPR	ovaries	0.4240469107147362
RRS	PPS	ovaries	0.5916064886421375
RRS	PR	ovaries	0.4624905453545076
RRS	PRP	ovaries	0.7238302477122603
RRS	PRR	ovaries	0.9669613726540989
RRS	PRS	ovaries	0.8064212551156966
RRS	PS	ovaries	0.9679973592438709
RRS	PSP	ovaries	0.7782672159409421
RRS	PSR	ovaries	0.3553220009860856
RRS	PSS	ovaries	0.772655103412421
RRS	R	ovaries	0.03173267667060309
RRS	RP	ovaries	0.9133484512057986
RRS	RPP	ovaries	0.5209463131346129
RRS	RPR	ovaries	0.9765904651595759
RRS	RPS	ovaries	0.07198364115321398
RRS	RR	ovaries	0.19875523031986986
RRS	RRP	ovaries	0.38167446221921963
RRS	RRR	ovaries	0.23521903608947914
RRS	RRS	ovaries	0.10864337872999974
RRS	RS	ovaries	0.27623943849314414
RRS	RSP	ovaries	0.31764628877769574
RRS	RSR	ovaries	0.9792419703122095
RRS	RSS	ovaries	0.013589974774584568
RRS	S	ovaries	0.2119705911239328
RRS	SP	ovaries	0.04422922140345453
RRS	SPP	ovaries	0.06670450334993461
RRS	SPR	ovaries	0.6866286378904515
RRS	SPS	ovaries	0.8775633929690547
RRS	SR	ovaries	0.7624152561744325
RRS	SRP	ovaries	0.9666269971150276
RRS	SRR	ovaries	0.8601848071485139
RRS	SRS	ovaries	0.9519004956099927
RRS	SS	ovaries	0.5464306495616299
RRS	SSP	ovaries	0.6620462337544286
RRS	SSR	ovaries	0.2739409570376652
RRS	SSS	ovaries	0.7364165011607628
RS	P	ovaries	0.974985529506623
RS	PP	ovaries	0.9249094462707822
RS	PPP	ovaries	0.8283114222200866
RS	PPR	ovaries	0.5824189906140338
RS	PPS	ovaries	0.6748453773339382
RS	PR	ovaries	0.23356244214716326
RS	PRP	ovaries	0.17259582297678722
RS	PRR	ovaries	0.77834016844567
RS	PRS	ovaries	0.5268329868075328
RS	PS	ovaries	0.8671076871615941
RS	PSP	ovaries	0.7471141788915804
RS	PSR	ovaries	0.9206455516293279
RS	PSS	ovaries	0.43422349829847806
RS	R	ovaries	0.2667789336803439
RS	RP	ovaries	0.603094859397951
RS	RPP	ovaries	0.5151989016242751
RS	RPR	ovaries	0.5827614789893693
RS	RPS	ovaries	0.6338077124511083
RS	RR	ovaries	0.7520702505791926
RS	RRP	ovaries	0.45122438622555294
RS	RRR	ovaries	0.5264074562466219
RS	RRS	ovaries	0.19346454055177664
RS	RS	ovaries	0.0579790581443651
RS	RSP	ovaries	0.16370277675452316
RS	RSR	ovaries	0.07378737048867645
RS	RSS	ovaries	0.46370633418777873
RS	S	ovaries	0.12955760907950886
RS	SP	ovaries	0.2791535386804903
RS	SPP	ovaries	0.028490072225494267
RS	SPR	ovaries	0.4814699345633373
RS	SPS	ovaries	0.035863828544263954
RS	SR	ovaries	0.8223848736865244
RS	SRP	ovaries	0.15775661308846467
RS	SRR	ovaries	0.9960428272346157
RS	SRS	ovaries	0.09573232621324457
RS	SS	ovaries	0.6672354720766753
RS	SSP	ovaries	0.05678660840923966
RS	SSR	ovaries	0.24615247234921211
RS	SSS	ovaries	0.013977079037252649
RSP	P	ovaries	0.2859361283323554
RSP	PP	ovaries	0.8851427439148303
RSP	PPP	ovaries	0.16068465214327643
RSP	PPR	ovaries	0.8388894458306506
RSP	PPS	ovaries	0.9965126413440012
RSP	PR	ovaries	0.13758345107877934
RSP	PRP	ovaries	0.6244317425597303
RSP	PRR	ovaries	0.6890043217540632
RSP	PRS	ovaries	0.5516272448460052
RSP	PS	ovaries	0.08282058102701007
RSP	PSP	ovaries	0.3175718535464509
RSP	PSR	ovaries	0.643208161160081
RSP	PSS	ovaries	0.5649168686944142
RSP	R	ovaries	0.3164292250020502
RSP	RP	ovaries	0.5856507514373618
RSP	RPP	ovaries	0.021310973400213706
RSP	RPR	ovaries	0.7518940154840458
RSP	RPS	ovaries	0.7984894250569522
RSP	RR	ovaries	0.5115875842192773
RSP	RRP	ovaries	0.7393952477285683
RSP	RRR	ovaries	0.2948583671474181
RSP	RRS	ovaries	0.6187326151399111
RSP	RS	ovaries	0.9372565226546676
RSP	RSP	ovaries	0.8532021041465829
RSP	RSR	ovaries	0.8363911519721793
RSP	RSS	ovaries	0.4276227796167914
RSP	S	ovaries	0.9500508548701075
RSP	SP	ovaries	0.8781748352928466
RSP	SPP	ovaries	0.3657130704534467
RSP	SPR	ovaries	0.6231634698171291
RSP	SPS	ovaries	0.9796009737170134
RSP	SR	ovaries	0.3329642243679728
RSP	SRP	ovaries	0.5766582796542515
RSP	SRR	ovaries	0.03832313134705967
RSP	SRS	ovaries	0.9817803100346802
RSP	SS	ovaries	0.5015869861794093
RSP	SSP	ovaries	0.3605977467780416
RSP	SSR	ovaries	0.7789158297013139
RSP	SSS	ovaries	0.436747944671112
RSR	P	ovaries	0.7301634408806721
RSR	PP	ovaries	0.29199749542137365
RSR	PPP	ovaries	0.17039090406869994
RSR	PPR	ovaries	0.9476407508959961
RSR	PPS	ovaries	0.0949377004117995
RSR	PR	ovaries	0.07369455697428218
RSR	PRP	ovaries	0.3569650088836379
RSR	PRR	ovaries	0.13055332596654046
RSR	PRS	ovaries	0.4791867975186972
RSR	PS	ovaries	0.4408055454369666
RSR	PSP	ovaries	0.37053361153804687
RSR	PSR	ovaries	0.246755479561641
RSR	PSS	ovaries	0.7635625608984047
RSR	R	ovaries	0.1685985287935966
RSR	RP	ovaries	0.5993032861336428
RSR	RPP	ovaries	0.7355131731356447
RSR	RPR	ovaries	0.8234951675848802
RSR	RPS	ovaries	0.4189753983743749
RSR	RR	ovaries	0.24640524229777405
RSR	RRP	ovaries	0.09219422901189478
RSR	RRR	ovaries	0.32649333374282663
RSR	RRS	ovaries	0.06352893808675697
RSR	RS	ovaries	0.8128679601447004
RSR	RSP	ovaries	0.4777635329659111
RSR	RSR	ovaries	0.9652515721124159
RSR	RSS	ovaries	0.19802316558731659
RSR	S	ovaries	0.46793148699711395
RSR	SP	ovaries	0.4962279667207192
RSR	SPP	ovaries	0.24431684995127878
RSR	SPR	ovaries	0.9832848331058273
RSR	SPS	ovaries	0.4468984246903587
RSR	SR	ovaries	0.4741002384270272
RSR	SRP	ovaries	0.6110171647535487
RSR	SRR	ovaries	0.2544686008539496
RSR	SRS	ovaries	0.38334977307674944
RSR	SS	ovaries	0.18767247657601283
RSR	SSP	ovaries	0.5379672265045142
RSR	SSR	ovaries	0.4663711051695294
RSR	SSS	ovaries	0.9887399937926155
RSS	P	ovaries	0.8118543720942124
RSS	PP	ovaries	0.9573448596787135
RSS	PPP	ovaries	0.7843719137039766
RSS	PPR	ovaries	0.7504661628728707
RSS	PPS	ovaries	0.1806605446125491
RSS	PR	ovaries	0.49271737648030056
RSS	PRP	ovaries	0.9083315543092044
RSS	PRR	ovaries	0.4260833058787128
RSS	PRS	ovaries	0.3648240935883189
RSS	PS	ovaries	0.7433746635389241
RSS	PSP	ovaries	0.12111505684077639
RSS	PSR	ovaries	0.6849162453018344
RSS	PSS	ovaries	0.3899283677332005
RSS	R	ovaries	0.03406467067234786
RSS	RP	ovaries	0.8457712791019171
RSS	RPP	ovaries	0.6246709950399728
RSS	RPR	ovaries	0.7924663325303276
RSS	RPS	ovaries	0.6102046444439836
RSS	RR	ovaries	0.4972683537139829
RSS	RRP	ovaries	0.6076303484310172
RSS	RRR	ovaries	0.4760129820033626
RSS	RRS	ovaries	0.09477340505427401
RSS	RS	ovaries	0.5233492570509839
RSS	RSP	ovaries	0.14277782107409265
RSS	RSR	ovaries	0.5991609645435578
RSS	RSS	ovaries	0.3088041071804205
RSS	S	ovaries	0.42517712035875
RSS	SP	ovaries	0.881348370689084
RSS	SPP	ovaries	0.05071341425511344
RSS	SPR	ovaries	0.05734496451608784
RSS	SPS	ovaries	0.07652867376459405
RSS	SR	ovaries	0.4182823299260987
RSS	SRP	ovaries	0.8867276715180191
RSS	SRR	ovaries	0.6461747160960047
RSS	SRS	ovaries	0.5977278316348537
RSS	SS	ovaries	0.6356007680667978
RSS	SSP	ovaries	0.5881592825646206
RSS	SSR	ovaries	0.2962020084502298
RSS	SSS	ovaries	0.430870258618143
S	P	ovaries	0.2216559994667462
S	PP	ovaries	0.9980312702755253
S	PPP	ovaries	0.6906877399476941
S	PPR	ovaries	0.600975779392323
S	PPS	ovaries	0.28412369703024554
S	PR	ovaries	0.12342440626660223
S	PRP	ovaries	0.91974946413117
S	PRR	ovaries	0.42205506340513377
S	PRS	ovaries	0.18633652380668075
S	PS	ovaries	0.35129808141617025
S	PSP	ovaries	0.1490738025265853
S	PSR	ovaries	0.219384159950763
S	PSS	ovaries	0.46967522517708005
S	R	ovaries	0.9954999255080899
S	RP	ovaries	0.7246241996275399
S	RPP	ovaries	0.051594026457647546
S	RPR	ovaries	0.2997419339569082
S	RPS	ovaries	0.018098748710717594
S	RR	ovaries	0.4915345306208888
S	RRP	ovaries	0.668411076305639
S	RRR	ovaries	0.17248656429909015
S	RRS	ovaries	0.5832031646003262
S	RS	ovaries	0.10794872703273872
S	RSP	ovaries	0.6162655813485154
S	RSR	ovaries	0.41988794442815214
S	RSS	ovaries	0.580769435801991
S	S	ovaries	0.5105459277362093
S	SP	ovaries	0.1996923340715545
S	SPP	ovaries	0.43323840235202116
S	SPR	ovaries	0.8168497166159424
S	SPS	ovaries	0.40404440710511147
S	SR	ovaries	0.8616504272256429
S	SRP	ovaries	0.23057837286680782
S	SRR	ovaries	0.9869675392688685
S	SRS	ovaries	0.546864941959016
S	SS	ovaries	0.6988873813058967
S	SSP	ovaries	0.6896836914596068
S	SSR	ovaries	0.7874188645083067
S	SSS	ovaries	0.1239188503805656
SP	P	ovaries	0.30442145327564063
SP	PP	ovaries	0.01283209370327465
SP	PPP	ovaries	0.42079192489419937
SP	PPR	ovaries	0.01470345752429858
SP	PPS	ovaries	0.3974022204623596
SP	PR	ovaries	0.6302741378197062
SP	PRP	ovaries	0.4530379541232671
SP	PRR	ovaries	0.054970602691185255
SP	PRS	ovaries	0.9711530864231515
SP	PS	ovaries	0.5023091497406497
SP	PSP	ovaries	0.10773622901859525
SP	PSR	ovaries	0.005766388606033845
SP	PSS	ovaries	0.44354292561509245
SP	R	ovaries	0.23265796117476722
SP	RP	ovaries	0.6393800193306299
SP	RPP	ovaries	0.2933283500490176
SP	RPR	ovaries	0.6591753753807734
SP	RPS	ovaries	0.9163359769365782
SP	RR	ovaries	0.3982263921069429
SP	RRP	ovaries	0.8804849181101734
SP	RRR	ovaries	0.4550561995961777
SP	RRS	ovaries	0.6068527243814581
SP	RS	ovaries	0.9505417481469332
SP	RSP	ovaries	0.7729191401410548
SP	RSR	ovaries	0.3196755988178275
SP	RSS	ovaries	0.7526691057087522
SP	S	ovaries	0.9291222258771535
SP	SP	ovaries	0.61385729297009
SP	SPP	ovaries	0.08589564567707408
SP	SPR	ovaries	0.6511955454530188
SP	SPS	ovaries	0.7732550543517637
SP	SR	ovaries	0.1851737960935248
SP	SRP	ovaries	0.6168899856223841
SP	SRR	ovaries	0.4060163424260719
SP	SRS	ovaries	0.717164949833279
SP	SS	ovaries	0.994334463190706
SP	SSP	ovaries	0.8730758678188194
SP	SSR	ovaries	0.051477740810457084
SP	SSS	ovaries	0.1924892762850796
SPP	P	ovaries	0.9990764559945472
SPP	PP	ovaries	0.047279007434743336
SPP	PPP	ovaries	0.12932749926822296
SPP	PPR	ovaries	0.15645350261423652
SPP	PPS	ovaries	0.6524897350968409
SPP	PR	ovaries	0.49696394317233084
SPP	PRP	ovaries	0.9444795404706283
SPP	PRR	ovaries	0.3703715569717756
SPP	PRS	ovaries	0.8443860410717394
SPP	PS	ovaries	0.3978313282420668
SPP	PSP	ovaries	0.24759980111795432
SPP	PSR	ovaries	0.12408142336203043
SPP	PSS	ovaries	0.7105603326367806
SPP	R	ovaries	0.9502480177577933
SPP	RP	ovaries	0.680784880229536
SPP	RPP	ovaries	0.28251584116908646
SPP	RPR	ovaries	0.38912534753314276
SPP	RPS	ovaries	0.5782288349552318
SPP	RR	ovaries	0.7119391177710166
SPP	RRP	ovaries	0.656488665506329
SPP	RRR	ovaries	0.5513643238558193
SPP	RRS	ovaries	0.5991467219529287
SPP	RS	ovaries	0.31286254108681255
SPP	RSP	ovaries	0.3131188427533126
SPP	RSR	ovaries	0.44554385177502887
SPP	RSS	ovaries	0.2673361400119484
SPP	S	ovaries	0.28933758848232893
SPP	SP	ovaries	0.05617065493733964
SPP	SPP	ovaries	0.40492987568785777
SPP	SPR	ovaries	0.6822793437906431
SPP	SPS	ovaries	0.863164069864493
SPP	SR	ovaries	0.9154412859903899
SPP	SRP	ovaries	0.32867146394691527
SPP	SRR	ovaries	0.9812868963220402
SPP	SRS	ovaries	0.020577209206289027
SPP	SS	ovaries	0.5901193963339689
SPP	SSP	ovaries	0.8753017429330977
SPP	SSR	ovaries	0.9657595311227175
SPP	SSS	ovaries	0.1769224409031327
SPR	P	ovaries	0.3092984882372918
SPR	PP	ovaries	0.2793855128274775
SPR	PPP	ovaries	0.21271117389060923
SPR	PPR	ovaries	0.7198958713281806
SPR	PPS	ovaries	0.453501229028355
SPR	PR	ovaries	0.23840046307975382
SPR	PRP	ovaries	0.025542248158193726
SPR	PRR	ovaries	0.64776574252638
SPR	PRS	ovaries	0.5908558440404071
SPR	PS	ovaries	0.11351323544014291
SPR	PSP	ovaries	0.10389948220830802
SPR	PSR	ovaries	0.1863206336735279
SPR	PSS	ovaries	0.9619028756772733
SPR	R	ovaries	0.783130333513267
SPR	RP	ovaries	0.8924560909646371
SPR	RPP	ovaries	0.7220935338365987
SPR	RPR	ovaries	0.7783041709347576
SPR	RPS	ovaries	0.3626771057061394
SPR	RR	ovaries	0.42984325916871347
SPR	RRP	ovaries	0.07300143409482707
SPR	RRR	ovaries	0.3978592844560336
SPR	RRS	ovaries	0.6393623754144193
SPR	RS	ovaries	0.2592800943346619
SPR	RSP	ovaries	0.11850173343636838
SPR	RSR	ovaries	0.9030433943674204
SPR	RSS	ovaries	0.9027354023044772
SPR	S	ovaries	0.09932580364780286
SPR	SP	ovaries	0.14063960957040356
SPR	SPP	ovaries	0.018428430262589113
SPR	SPR	ovaries	0.19030505951115284
SPR	SPS	ovaries	0.8479103066464665
SPR	SR	ovaries	0.4927673973055362
SPR	SRP	ovaries	0.7488444803482475
SPR	SRR	ovaries	0.29063883636301147
SPR	SRS	ovaries	0.49497519155569003
SPR	SS	ovaries	0.9176630716718138
SPR	SSP	ovaries	0.514900342677278
SPR	SSR	ovaries	0.457786888638414
SPR	SSS	ovaries	0.2669445953105244
SPS	P	ovaries	0.38443808471123053
SPS	PP	ovaries	0.9463467401358896
SPS	PPP	ovaries	0.6175995868615229
SPS	PPR	ovaries	0.14649136923724548
SPS	PPS	ovaries	0.3777204106892744
SPS	PR	ovaries	0.8133390727106296
SPS	PRP	ovaries	0.25050948304932175
SPS	PRR	ovaries	0.5586490540417847
SPS	PRS	ovaries	0.42174338078472073
SPS	PS	ovaries	0.8938477547792336
SPS	PSP	ovaries	0.3639083973256757
SPS	PSR	ovaries	0.6013049279690539
SPS	PSS	ovaries	0.09125839897962074
SPS	R	ovaries	0.9705743444053561
SPS	RP	ovaries	0.499242465644293
SPS	RPP	ovaries	0.0028697531843464574
SPS	RPR	ovaries	0.3462309110622317
SPS	RPS	ovaries	0.9575962729766375
SPS	RR	ovaries	0.4144821328400088
SPS	RRP	ovaries	0.22447712651837548
SPS	RRR	ovaries	0.8545183663502327
SPS	RRS	ovaries	0.9687643966487036
SPS	RS	ovaries	0.8086141526949615
SPS	RSP	ovaries	0.8036298637222026
SPS	RSR	ovaries	0.8708531702434318
SPS	RSS	ovaries	0.4198748323229846
SPS	S	ovaries	0.11044829474126472
SPS	SP	ovaries	0.353488194093011
SPS	SPP	ovaries	0.5873400193195097
SPS	SPR	ovaries	0.6765771593544625
SPS	SPS	ovaries	0.07270407307611271
SPS	SR	ovaries	0.88509200088913
SPS	SRP	ovaries	0.9840811382529662
SPS	SRR	ovaries	0.973627750941324
SPS	SRS	ovaries	0.12351091562114724
SPS	SS	ovaries	0.2822365933404192
SPS	SSP	ovaries	0.01143466021477868
SPS	SSR	ovaries	0.7530111898511674
SPS	SSS	ovaries	0.14401671665879956
SR	P	ovaries	0.020898671037981376
SR	PP	ovaries	0.23940983630963963
SR	PPP	ovaries	0.46418834661144825
SR	PPR	ovaries	0.33897286620265443
SR	PPS	ovaries	0.7541784106709095
SR	PR	ovaries	0.43929978552300464
SR	PRP	ovaries	0.21006278469461082
SR	PRR	ovaries	0.8323227406148802
SR	PRS	ovaries	0.03016600774274736
SR	PS	ovaries	0.35872656245249257
SR	PSP	ovaries	0.564894449265814
SR	PSR	ovaries	0.47209203503789254
SR	PSS	ovaries	0.2265249086776704
SR	R	ovaries	0.655250161804201
SR	RP	ovaries	0.4768871338059879
SR	RPP	ovaries	0.13160728798974153
SR	RPR	ovaries	0.04970510157172303
SR	RPS	ovaries	0.2750601980425952
SR	RR	ovaries	0.965845672249953
SR	RRP	ovaries	0.7138359769070859
SR	RRR	ovaries	0.9207063794887069
SR	RRS	ovaries	0.23835442617551006
SR	RS	ovaries	0.06457923510290609
SR	RSP	ovaries	0.9772039654411776
SR	RSR	ovaries	0.9307547653010954
SR	RSS	ovaries	0.8747654281317736
SR	S	ovaries	0.611415556376031
SR	SP	ovaries	0.679706600416786
SR	SPP	ovaries	0.653019816401712
SR	SPR	ovaries	0.6265458661283967
SR	SPS	ovaries	0.5348298970040541
SR	SR	ovaries	0.7696216775700577
SR	SRP	ovaries	0.06716616758974148
SR	SRR	ovaries	0.7324452392425728
SR	SRS	ovaries	0.2583290687149872
SR	SS	ovaries	0.9656891370205583
SR	SSP	ovaries	0.33936287177546465
SR	SSR	ovaries	0.8169952820166968
SR	SSS	ovaries	0.17856786551708093
SRP	P	ovaries	0.8175140738758337
SRP	PP	ovaries	0.8385750362875947
SRP	PPP	ovaries	0.7003668223097801
SRP	PPR	ovaries	0.5383138738792447
SRP	PPS	ovaries	0.22961571719032003
SRP	PR	ovaries	0.09844869100421616
SRP	PRP	ovaries	0.1719675110457809
SRP	PRR	ovaries	0.5907000706272026
SRP	PRS	ovaries	0.26574194927119554
SRP	PS	ovaries	0.6096227159621039
SRP	PSP	ovaries	0.03205444236624644
SRP	PSR	ovaries	0.08357510946079572
SRP	PSS	ovaries	0.540113381340258
SRP	R	ovaries	0.5494403749367645
SRP	RP	ovaries	0.159043760199029
SRP	RPP	ovaries	0.9408615717637197
SRP	RPR	ovaries	0.35422500143068913
SRP	RPS	ovaries	0.17131057854561293
SRP	RR	ovaries	0.19239050689378145
SRP	RRP	ovaries	0.7468023993052255
SRP	RRR	ovaries	0.08417933275604961
SRP	RRS	ovaries	0.6169979521232646
SRP	RS	ovaries	0.8094443573988038
SRP	RSP	ovaries	0.22073469214264763
SRP	RSR	ovaries	0.7837764793788426
SRP	RSS	ovaries	0.5391047278931256
SRP	S	ovaries	0.7414203140773508
SRP	SP	ovaries	0.33112871086057394
SRP	SPP	ovaries	0.9648571840703162
SRP	SPR	ovaries	0.9020857793391228
SRP	SPS	ovaries	0.4820775655597066
SRP	SR	ovaries	0.6882614827721494
SRP	SRP	ovaries	0.08165641006169477
SRP	SRR	ovaries	0.17112650799225593
SRP	SRS	ovaries	0.32751581424629594
SRP	SS	ovaries	0.47848974266943756
SRP	SSP	ovaries	0.8288386666938229
SRP	SSR	ovaries	0.16224335103522436
SRP	SSS	ovaries	0.8809792870507817
SRR	P	ovaries	0.15366463051999824
SRR	PP	ovaries	0.10283291562379604
SRR	PPP	ovaries	0.0350537091358204
SRR	PPR	ovaries	0.9855777203249825
SRR	PPS	ovaries	0.21454575593234015
SRR	PR	ovaries	0.836518138018837
SRR	PRP	ovaries	0.14650021960515236
SRR	PRR	ovaries	0.009384549061889902
SRR	PRS	ovaries	0.7343537890191615
SRR	PS	ovaries	0.6375455576566099
SRR	PSP	ovaries	0.5945350565628971
SRR	PSR	ovaries	0.5224081304108878
SRR	PSS	ovaries	0.31652375279013745
SRR	R	ovaries	0.9724176369344888
SRR	RP	ovaries	0.7513033870927882
SRR	RPP	ovaries	0.15240497367732087
SRR	RPR	ovaries	0.04477899489203707
SRR	RPS	ovaries	0.04746310711332391
SRR	RR	ovaries	0.11176383554927327
SRR	RRP	ovaries	0.8489482748139462
SRR	RRR	ovaries	0.25099841857955774
SRR	RRS	ovaries	0.5612249795577691
SRR	RS	ovaries	0.07322859286401473
SRR	RSP	ovaries	0.506457564400687
SRR	RSR	ovaries	0.2845460642019003
SRR	RSS	ovaries	0.7626701502470657
SRR	S	ovaries	0.6372857123103653
SRR	SP	ovaries	0.2816067128200671
SRR	SPP	ovaries	0.769622628603794
SRR	SPR	ovaries	0.7595289812097934
SRR	SPS	ovaries	0.9590132354346665
SRR	SR	ovaries	0.6623873757268126
SRR	SRP	ovaries	0.02939759605501857
SRR	SRR	ovaries	0.6714253229742115
SRR	SRS	ovaries	0.49913693446493057
